row_index,meteo_rain_height,meteo_evapotranspiration_grid,meteo_sunshine_%,meteo_temperature_avg,meteo_temperature_min,meteo_temperature_max,meteo_humidity_avg,meteo_humidity_min,meteo_pressure_avg,meteo_frost_duration,meteo_humidity_duration_below_40%,meteo_humidity_duration_above_80%,meteo_radiation_direct,meteo_radiation,meteo_if_snow,meteo_snow_height,meteo_snow_thickness_max,piezo_station_investigation_depth,piezo_station_altitude,piezo_station_longitude,piezo_station_latitude,piezo_obtention_mode,total_volume,largest_ratio,volume_mean,volume_variance,mean_longitude,mean_latitude,measurement_type_ratio,drinking_water_count,irrigation_count,industry_count,energy_count,channels_count,turbined_water_count,usage_CANAUX,usage_EAU POTABLE,usage_EAU TURBINEE (barrage),usage_ENERGIE,"usage_INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",usage_IRRIGATION
10031,0.0,0.9,44.0,7.9,4.7,9.3,77.0,66.0,1034.8,0.0,0.0,310.0,208.81578947368422,317.0,0.0,0.0,0.0,16.0,30.0,1.53211527655641,50.00384110694,Valeur mesurée,7802410.0,0.095998159543013,601237.0,16529896476.0,1.4507448399494633,50.0066032638251,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10032,0.1,,,4.736991113866501,1.9,8.0,,,1031.8083686440677,,,,,,,,,24.0,90.0,2.71003642570103,49.8357203400333,Valeur mesurée,43988251.0,0.1514119076932611,3127477.3333333335,9394932839536.334,2.775732121993156,49.81317742029114,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0
10033,0.0,0.5,14.958208955223881,5.0,1.3,8.9,88.0,74.0,1031.8083686440677,0.0,0.0,1176.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,107.17,125.0,2.79217993468361,49.9768984531402,Valeur mesurée,118819927.0,0.7172794425298713,29316392.666666668,2344538708467654.0,2.8068203489643575,49.900470323021864,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
10034,0.0,0.3,14.958208955223881,4.8,1.3,7.2,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,118.0,160.0,1.99643820924227,49.817475279365,Valeur mesurée,7836153.0,0.3803053615721898,1287373.3333333333,2149153245800.3333,2.0771576119522352,49.88841831468082,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10035,0.1,,,4.736991113866501,1.9,8.0,,,1031.8083686440677,,,,,,,,,41.0,97.0,2.73869893590498,49.7205292218648,Valeur mesurée,44456509.0,0.14981709427521625,3127477.3333333335,9394932839536.334,2.775732121993156,49.81317742029114,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0
10036,0.2,0.2,14.958208955223881,4.4,-0.7,8.1,90.0,75.0,1031.0110429447852,75.0,0.0,1403.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,112.0,107.0,2.17781455113815,49.8952822133023,Valeur mesurée,25163582.0,0.18885041883146844,4203377.333333333,366858413854.3333,2.236163856515238,49.88934155399243,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0
10037,0.0,,,,,,,,1031.8083686440677,,,,,,,,,96.0,23.49,1.70852940032678,50.2779801607364,Valeur mesurée,16460065.0,0.11159567109850417,1447091.6666666667,130157040910.33334,1.7473280191509595,50.2666881367899,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10038,0.2,0.2,14.958208955223881,4.0,-0.8,7.6,90.17138434321097,77.01987632508833,1031.0110429447852,357.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,120.0,122.0,1.76087539869119,49.9593362632256,Valeur mesurée,8145639.0,0.16935712471421824,903282.0,219830619216.0,1.8244817406733107,50.14044238939629,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10039,0.0,0.5,14.958208955223881,5.0,1.3,8.9,88.0,74.0,1031.8083686440677,0.0,0.0,1176.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,51.0,124.0,2.806250124887,50.0512226594076,Valeur mesurée,110599309.0,0.7705933406871466,29277844.666666668,2347754689893762.0,2.8437604328476547,50.04756376625094,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
10040,0.1,,,4.736991113866501,1.9,8.0,,,1031.8083686440677,,,,,,,,,44.4,106.0,2.61266571574389,49.7519182857863,Valeur mesurée,37488873.0,0.1313397444623102,2561752.0,4211563581309.0,2.5137769677861823,49.86341446597481,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0
10041,0.0,0.5,14.958208955223881,4.9,2.2,7.9,88.0,73.0,1031.8083686440677,0.0,0.0,1278.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,55.0,143.0,2.36217679205172,50.0432944199325,Valeur mesurée,29582042.0,0.16644486543559095,4377447.666666667,263937283145.33334,2.3637141446562606,49.896381368780375,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0
10042,0.0,0.5,14.958208955223881,5.0,1.3,8.9,88.0,74.0,1031.8083686440677,0.0,0.0,1176.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,35.8,79.0,2.8641566565978,49.917012659295,Valeur mesurée,129532265.0,0.6579603236305641,31739299.333333332,2148479923230974.5,2.974484819431852,49.880680749943686,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0
10043,0.0,,,,,,,,1031.8083686440677,,,,,,,,,38.35,61.0,1.86671643438289,50.2920253516273,Valeur mesurée,14797939.0,0.09322392800781244,1176777.6666666667,33276773624.333336,1.8030533058304714,50.20478554799519,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10044,0.1,,,4.736991113866501,1.9,8.0,,,1031.8083686440677,,,,,,,,,31.0,89.0,2.63361542232952,49.8423239109166,Valeur mesurée,38075740.0,0.1293153855972333,2561752.0,4211563581309.0,2.5137769677861823,49.86341446597481,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0
10045,0.2,0.2,14.958208955223881,4.4,-0.7,8.1,90.0,75.0,1031.0110429447852,75.0,0.0,1403.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,84.2,121.0,2.29477282222971,49.7880255344402,Valeur mesurée,36014408.0,0.13671692173865527,4660137.0,102233330692.0,2.2985871898912134,49.87943370122783,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0
10046,0.0,0.4,14.958208955223881,5.0,1.4,8.1,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,67.98,132.0,2.15473121169999,50.1121152911872,Valeur mesurée,13840581.0,0.25674500225098934,2405555.3333333335,2307495226600.3335,2.2608902535587654,49.999926190916106,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0.0
10047,0.0,0.3,54.0,4.3,0.3,8.0,90.0,78.0,1034.9,0.0,0.0,1434.0,208.81578947368422,343.0,0.0,0.0,0.0,45.3,136.0,3.05091511856185,49.9941971177152,Valeur mesurée,206474235.0,0.4545251711430242,60801763.333333336,2495791742074430.0,3.0777991561577664,49.973670762517514,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0
10048,0.2,0.2,14.958208955223881,4.4,-0.7,8.1,90.0,75.0,1031.0110429447852,75.0,0.0,1403.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,50.37,125.0,2.4227376924332,49.6682366492285,Valeur mesurée,14462102.0,0.08407214940124196,746231.0,172382208193.0,2.4660216535654502,49.70829817268699,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0
10049,0.0,0.3,14.958208955223881,4.8,1.3,7.2,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,58.6,81.0,1.99421770506152,49.9553093957476,Valeur mesurée,8963813.0,0.3324624241938113,1439443.6666666667,1828274501684.3333,2.0418437042264457,50.02350004985317,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10050,0.0,,,,,,,,1031.8083686440677,,,,,,,,,64.1,72.0,1.89987784403311,50.1517654301274,Valeur mesurée,11994587.0,0.1150120466840584,1176777.6666666667,33276773624.333336,1.8030533058304714,50.20478554799519,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10051,0.2,0.2,14.958208955223881,4.0,-0.8,7.6,90.17138434321097,77.01987632508833,1031.0110429447852,357.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,48.0,182.0,1.8410234110388,49.8221320117344,Valeur mesurée,5165865.0,0.08469443161987392,380529.0,8822148043.0,1.823056972894653,49.88076077844385,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10052,0.0,0.9,44.0,7.9,4.7,9.3,77.0,66.0,1034.8,0.0,0.0,310.0,208.81578947368422,317.0,0.0,0.0,0.0,39.53,54.0,1.5785398368939,50.1219392063541,Valeur mesurée,10051764.0,0.11190881520895238,804507.0,87941086716.0,1.5513162367550717,50.08159607578236,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10053,0.0,,,,,,,,1031.8083686440677,,,,,,,,,45.0,55.5,1.8314637162023888,50.18778530986185,Valeur mesurée,12845902.0,0.1073900454790952,1176777.6666666667,33276773624.333336,1.8030533058304714,50.20478554799519,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10054,0.2,0.2,14.958208955223881,4.0,-0.8,7.6,90.17138434321097,77.01987632508833,1031.0110429447852,357.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,22.0,125.11,1.95888250625048,49.7230848451741,Valeur mesurée,4914685.0,0.13613222414050952,583146.0,17251974103.0,1.9462243057120359,49.61284435842214,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10055,0.0,0.5,14.958208955223881,5.0,1.3,8.9,88.0,74.0,1031.8083686440677,0.0,0.0,1176.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,52.0,78.0,2.86487793127002,49.9142417422597,Valeur mesurée,130158432.0,0.6547950039840676,31739299.333333332,2148479923230974.5,2.974484819431852,49.880680749943686,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0
10056,0.2,,,,,,,,1031.0110429447852,,,,,,,,,12.0,132.5,1.76565665328376,43.8573299385147,Valeur mesurée,30912762.0,0.10197506777297997,2315405.6666666665,526372943685.3333,1.6617013121655602,43.80005629678692,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
10057,0.0,,,8.888869979577944,7.0,10.0,,,1031.8083686440677,,,,,,,,,3.8,150.3,2.042592831699651,43.644409959466,Valeur mesurée,14156245.0,0.10818447971195752,1206237.6666666667,95760871632.33333,2.0276056005479695,43.588727021898954,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
10058,4.6,0.3,14.958208955223881,4.8,4.3,5.6,99.0,92.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,129.0,233.19,2.3087046120357924,43.56866290181416,Valeur mesurée,53827005.0,0.16122925657855197,8381454.666666667,154517868194.3333,2.3348795263122084,43.40227414563646,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10059,4.6,0.3,14.958208955223881,4.8,4.3,5.6,99.0,92.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,177.0,217.0,2.28490479096786,43.5491124147734,Valeur mesurée,54310341.0,0.15979439348392233,8381454.666666667,154517868194.3333,2.3348795263122084,43.40227414563646,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10060,0.0,,,4.736991113866501,1.2,9.9,,,1031.8083686440677,,,,,,,0.0,0.0,34.5,155.65,2.08034317855925,43.9231755104048,Valeur mesurée,26638873.0,0.11999907053124957,2198842.3333333335,746703617794.3333,2.218524508336582,43.89081057847084,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10061,0.0,,,8.888869979577944,7.0,10.0,,,1031.8083686440677,,,,,,,,,340.0,162.0,1.99771458631605,43.7733583301815,Valeur mesurée,28062872.0,0.11390993765712933,2134978.3333333335,874293952314.3334,1.902835263342687,43.835955153472604,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,2.0
10062,0.2,0.9,14.958208955223881,9.2,8.0,10.9,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,5.41,98.59,1.25324603971521,43.8336176547571,Valeur mesurée,52097558.0,0.09220900526661921,4277769.666666667,208001132356.33334,1.321991359679901,43.870658900433945,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
10063,0.6,,,4.736991113866501,3.5,9.0,,,1031.0110429447852,,,,,,,,,154.15,124.31,1.1375470006072286,44.255698651945096,Valeur mesurée,21413283.0,0.10721709510867623,1511407.6666666667,472064779024.3334,1.1041567053731873,44.23075700047312,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
10064,0.2,0.7,14.958208955223881,8.6,8.3,10.2,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,6.85,80.78,1.17790286863053,43.9925687816019,Valeur mesurée,53179449.0,0.07587910510317623,3441771.6666666665,985237668934.3334,1.2581134326481906,43.99619576763376,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,2.0
10065,0.2,0.7,14.958208955223881,8.6,8.3,10.2,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,579.3,94.05,0.9450118435372232,44.0329163411883,Valeur mesurée,227736618.0,0.8361745716272997,65319012.0,1.1739189608539058e+16,0.9144433999000635,44.099658293871784,0.0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
10066,0.0,,,,,,,,1031.8083686440677,,,,,,,,,4.85,93.75,1.53960412055057,44.0957665965451,Valeur mesurée,37507281.0,0.10649228345824374,2628922.3333333335,1400152700780.3333,1.4403721931017248,43.935532438294594,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,2.0
10067,0.0,,,,,,,,1031.8083686440677,,,,,,,,,5.65,101.13,1.44686096016522,44.0627665618507,Valeur mesurée,43771040.0,0.09125293801563773,2628922.3333333335,1400152700780.3333,1.4403721931017248,43.935532438294594,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,2.0
10068,0.2,0.9,14.958208955223881,9.2,8.0,10.9,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,91.0,99.05,1.31738478879393,43.9370109357799,Valeur mesurée,67068307.0,0.07162643899748357,4277769.666666667,208001132356.33334,1.321991359679901,43.870658900433945,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
10069,0.2,0.9,14.958208955223881,9.2,8.0,10.9,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,9.45,104.57,1.28445674795173,43.9639866680726,Valeur mesurée,66135776.0,0.061014011538928645,3838180.0,93921459601.0,1.297889168570598,43.88078944148475,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
10070,0.2,0.7,14.958208955223881,8.6,8.3,10.2,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,7.05,83.7,1.02384901695928,44.0420221325072,Valeur mesurée,231220530.0,0.8235755233326383,65319012.0,1.1739189608539058e+16,0.9144433999000635,44.099658293871784,0.0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0
10071,0.2,0.7,14.958208955223881,8.6,8.3,10.2,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,6.15,87.26,1.2068193454099,43.9341671679406,Valeur mesurée,61535589.0,0.06557520721870395,3838180.0,93921459601.0,1.297889168570598,43.88078944148475,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
10072,0.2,0.7,14.958208955223881,8.6,8.3,10.2,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,7.06,72.65,1.16569701086732,44.0930840089174,Valeur mesurée,45273815.0,0.08822397670706567,3110374.3333333335,724719597254.3333,1.1622855702556476,44.07675591451943,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
10073,0.2,0.7,14.958208955223881,8.6,8.3,10.2,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,7.5,92.59,1.20639169935024,44.0385838041641,Valeur mesurée,47850316.0,0.08432982971314129,3441771.6666666665,985237668934.3334,1.2581134326481906,43.99619576763376,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,2.0
10074,0.0,,,4.736991113866501,1.2,9.9,,,1031.8083686440677,,,,,,,0.0,0.0,,133.0,1.859969,44.147443,Mode d'obtention inconnu,4274866.0,0.0867236540279859,304105.3333333333,3330760169.3333335,1.7959786958413233,44.236163391185464,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10075,0.0,1.2,92.0,9.3,0.8,16.8,71.0,41.0,1024.8,0.0,0.0,418.0,1306.0,772.0,0.0,0.0,0.0,133.0,292.0,6.26410352751009,43.3311743299434,Valeur mesurée,122248144.0,0.6003067743916014,31639962.333333332,1309765378440758.5,6.270745436601552,43.44489313182794,0.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0
10076,,,,,,,,,,,,,,,,,,120.0,161.0,6.77057367055877,43.595098950661,Mode d'obtention inconnu,454203570.0,0.43801912433229,131214291.33333333,5736414856410362.0,6.827292696961706,43.6270040913008,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10077,0.0,1.2,92.0,9.3,0.8,16.8,71.0,41.0,1024.8,0.0,0.0,418.0,1306.0,772.0,0.0,0.0,0.0,20.0,3.7,6.56182582083456,43.2619470103056,Mode d'obtention inconnu,15559850.0,0.2641418137064303,2411565.0,2164333096687.0,6.525435985014909,43.30954518290587,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10078,0.0,2.3,67.4026402640264,9.2,6.1,17.4,76.53996983408749,58.09574468085106,1031.8083686440677,0.0,13.144596651445967,659.5372907153729,1306.0,706.5666666666667,0.0,0.0,0.0,81.0,335.95,5.99319748958863,43.3265016009938,Valeur mesurée,76280286.0,0.35014205374111995,13291291.333333334,139305068862577.34,5.88409657107011,43.211772071398,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
10079,0.0,1.2,92.0,9.3,0.8,16.8,71.0,41.0,1024.8,0.0,0.0,418.0,1306.0,772.0,0.0,0.0,0.0,20.0,6.27,6.15971128458525,43.1287392395373,Valeur mesurée,27068835.0,0.16674563201556328,3335994.0,1771537145092.0,6.045715484421959,43.16676114743135,0.0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0
10080,0.0,1.2,92.0,9.3,0.8,16.8,71.0,41.0,1024.8,0.0,0.0,418.0,1306.0,772.0,0.0,0.0,0.0,31.5,180.0,6.535216126503322,43.493820867643024,Valeur mesurée,139621653.0,0.5256089397537788,38554146.666666664,914043875983700.4,6.472076921656604,43.467341229915654,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10081,0.0,1.2,92.0,9.3,0.8,16.8,71.0,41.0,1024.8,0.0,0.0,418.0,1306.0,772.0,0.0,0.0,0.0,80.0,210.0,6.48638990861298,43.5328438231965,Valeur mesurée,141922519.0,0.5170877005079089,38554146.666666664,914043875983700.4,6.472076921656604,43.467341229915654,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10082,0.0,1.2,92.0,9.3,0.8,16.8,71.0,41.0,1024.8,0.0,0.0,418.0,1306.0,772.0,0.0,0.0,0.0,23.4,9.5,6.52955694410421,43.2331948526968,Valeur mesurée,12287030.0,0.3344996309116198,2292127.3333333335,2501255049462.333,6.548173596922891,43.29623805497092,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
10083,0.0,1.8,14.958208955223881,8.2,2.9,12.9,62.0,44.0,1031.8083686440677,0.0,0.0,28.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,118.0,420.0,6.092890775142453,43.59694472961077,Valeur mesurée,1788326061.0,0.4885324298810853,584147963.6666666,2.4517854204558746e+17,6.138828060678004,43.621027686704984,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
10084,0.0,1.2,92.0,9.3,0.8,16.8,71.0,41.0,1024.8,0.0,0.0,418.0,1306.0,772.0,0.0,0.0,0.0,19.55,2.34,6.17126263819418,43.1163192193166,Valeur mesurée,21641234.0,0.16646167219484803,2408124.0,1076341682032.0,6.075337102852814,43.169522706610444,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
10085,,,,,,,,,,,,,,,,,,17.8,5.42,6.68577608778292,43.4357106030198,Mode d'obtention inconnu,61588792.0,0.3760089660469392,15550533.333333334,97740252645340.33,6.621895129322727,43.50587100351607,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
10086,0.0,1.2,92.0,9.3,0.8,16.8,71.0,41.0,1024.8,0.0,0.0,418.0,1306.0,772.0,0.0,0.0,0.0,23.0,2.0,6.56550810609734,43.2746161332537,Valeur mesurée,58020423.0,0.39913424967618727,15462019.333333334,100731184519770.34,6.5127605792083685,43.39974208536856,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
10087,0.0,2.9,67.4026402640264,10.5,7.9,13.8,66.0,58.0,1031.8083686440677,0.0,0.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,14.5,31.0,4.75199081827216,44.1102028076528,Valeur mesurée,102069160714.0,0.343691299052568,32267726170.333332,1.6593452831379388e+19,4.760969177872104,44.12534363724452,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10088,0.0,2.9,67.4026402640264,10.5,7.9,13.8,66.0,58.0,1031.8083686440677,0.0,0.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,18.0,18.0,4.83082422988653,43.9686253159008,Valeur mesurée,63295324507.0,0.5542318127323982,21024266766.333332,3.3314227139129796e+20,4.824426921452747,44.02257230862339,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10089,0.0,2.4,67.4026402640264,9.7,7.3,12.6,76.53996983408749,58.09574468085106,1031.8083686440677,0.0,13.144596651445967,659.5372907153729,1306.0,706.5666666666667,0.0,0.0,0.0,20.5,37.0,4.73526926183917,44.1788274533267,Valeur mesurée,101698878225.0,0.34494266850601735,32267726170.333332,1.6593452831379388e+19,4.760969177872104,44.12534363724452,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10090,0.0,2.4,67.4026402640264,9.7,7.3,12.6,76.53996983408749,58.09574468085106,1031.8083686440677,0.0,13.144596651445967,659.5372907153729,1306.0,706.5666666666667,0.0,0.0,0.0,13.5,40.0,4.72368437027826,44.2092975848685,Valeur mesurée,66604840055.0,0.5123727520075042,22168228457.333332,2.3737679818680762e+20,4.732757740446767,44.24399377539171,0.0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.0
10091,0.0,1.9,14.958208955223881,9.0,8.0,11.0,71.0,61.0,1031.8083686440677,0.0,0.0,0.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,100.0,86.0,4.88957634685251,44.1948395503737,Valeur mesurée,66977356801.0,0.509523021300991,22168228457.333332,2.3737679818680762e+20,4.732757740446767,44.24399377539171,0.0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.0
10092,0.0,1.0,14.958208955223881,6.3,1.2,14.2,84.0,59.0,1031.8083686440677,0.0,0.0,896.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,4.89,173.98,5.43436347206626,43.6877816643185,Valeur mesurée,9480704226.0,0.47484310349584363,3013947694.3333335,6.378439982677518e+18,5.474603459434718,43.688290606377386,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10093,0.0,1.0,14.958208955223881,6.3,1.2,14.2,84.0,59.0,1031.8083686440677,0.0,0.0,896.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,611.0,249.0,5.428180527239957,43.86322619523079,Valeur mesurée,4740295792.0,0.9370948645223277,1542154437.3333333,6.307325581727142e+18,5.38795926744029,43.692077082426884,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
10094,0.0,1.0,14.958208955223881,6.3,1.2,14.2,84.0,59.0,1031.8083686440677,0.0,0.0,896.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,235.36,5.67968796843689,43.697211372637,Valeur mesurée,19093814819.0,0.2357751481657962,3999030542.0,1.9857538333496115e+17,5.719631349077193,43.71682119105475,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10095,0.0,2.4,67.4026402640264,10.8,6.8,13.3,66.0,58.0,1031.8083686440677,0.0,0.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,7.2,57.25,4.98320106275018,43.8774894382954,Valeur mesurée,37149886836.0,0.9442904252673401,11925834897.333334,4.0209858847655907e+20,4.954212427360306,43.96234368496396,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10096,0.0,2.9,67.4026402640264,10.5,7.9,13.8,66.0,58.0,1031.8083686440677,0.0,0.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,15.0,27.0,4.77169847942885,44.1028598960976,Valeur mesurée,97288520231.0,0.36057987474479053,32267726170.333332,1.6593452831379388e+19,4.760969177872104,44.12534363724452,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10097,0.0,2.9,67.4026402640264,10.5,7.9,13.8,66.0,58.0,1031.8083686440677,0.0,0.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,14.5,22.0,4.82796603348592,44.0325336749476,Valeur mesurée,63294051972.0,0.5542429556337901,21024266766.333332,3.3314227139129796e+20,4.824426921452747,44.02257230862339,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
10098,0.0,2.4,67.4026402640264,10.8,6.8,13.3,66.0,58.0,1031.8083686440677,0.0,0.0,0.0,1306.0,706.5666666666667,0.0,0.0,0.0,9.23,31.69,4.87805343270615,43.9087864778274,Valeur mesurée,36105935940.0,0.9715932166194388,11921631226.666666,4.022452412200502e+20,4.949166605812584,43.959239016972354,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
